Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,22.0,CartPole-v1,100000.0,0.0001,0.99,3
2,29.0,CartPole-v1,100000.0,0.0001,0.99,3
3,12.0,CartPole-v1,100000.0,0.0001,0.99,3
4,17.0,CartPole-v1,100000.0,0.0001,0.99,3
5,16.0,CartPole-v1,100000.0,0.0001,0.99,3
6,15.0,CartPole-v1,100000.0,0.0001,0.99,3
7,14.0,CartPole-v1,100000.0,0.0001,0.99,3
8,31.0,CartPole-v1,100000.0,0.0001,0.99,3
9,32.0,CartPole-v1,100000.0,0.0001,0.99,3
10,16.0,CartPole-v1,100000.0,0.0001,0.99,3
11,15.0,CartPole-v1,100000.0,0.0001,0.99,3
12,18.0,CartPole-v1,100000.0,0.0001,0.99,3
13,15.0,CartPole-v1,100000.0,0.0001,0.99,3
14,19.0,CartPole-v1,100000.0,0.0001,0.99,3
15,24.0,CartPole-v1,100000.0,0.0001,0.99,3
16,17.0,CartPole-v1,100000.0,0.0001,0.99,3
17,11.0,CartPole-v1,100000.0,0.0001,0.99,3
18,16.0,CartPole-v1,100000.0,0.0001,0.99,3
19,17.0,CartPole-v1,100000.0,0.0001,0.99,3
20,16.0,CartPole-v1,100000.0,0.0001,0.99,3
21,27.0,CartPole-v1,100000.0,0.0001,0.99,3
22,18.0,CartPole-v1,100000.0,0.0001,0.99,3
23,13.0,CartPole-v1,100000.0,0.0001,0.99,3
24,12.0,CartPole-v1,100000.0,0.0001,0.99,3
25,10.0,CartPole-v1,100000.0,0.0001,0.99,3
26,25.0,CartPole-v1,100000.0,0.0001,0.99,3
27,13.0,CartPole-v1,100000.0,0.0001,0.99,3
28,13.0,CartPole-v1,100000.0,0.0001,0.99,3
29,13.0,CartPole-v1,100000.0,0.0001,0.99,3
30,8.0,CartPole-v1,100000.0,0.0001,0.99,3
31,22.0,CartPole-v1,100000.0,0.0001,0.99,3
32,16.0,CartPole-v1,100000.0,0.0001,0.99,3
33,17.0,CartPole-v1,100000.0,0.0001,0.99,3
34,11.0,CartPole-v1,100000.0,0.0001,0.99,3
35,13.0,CartPole-v1,100000.0,0.0001,0.99,3
36,23.0,CartPole-v1,100000.0,0.0001,0.99,3
37,22.0,CartPole-v1,100000.0,0.0001,0.99,3
38,19.0,CartPole-v1,100000.0,0.0001,0.99,3
39,13.0,CartPole-v1,100000.0,0.0001,0.99,3
40,16.0,CartPole-v1,100000.0,0.0001,0.99,3
41,14.0,CartPole-v1,100000.0,0.0001,0.99,3
42,37.0,CartPole-v1,100000.0,0.0001,0.99,3
43,14.0,CartPole-v1,100000.0,0.0001,0.99,3
44,11.0,CartPole-v1,100000.0,0.0001,0.99,3
45,13.0,CartPole-v1,100000.0,0.0001,0.99,3
46,13.0,CartPole-v1,100000.0,0.0001,0.99,3
