Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Hidden Layers,Seed
1,21.0,CartPole-v1,100000.0,0.0001,0.99,5,2
2,29.0,CartPole-v1,100000.0,0.0001,0.99,5,2
3,20.0,CartPole-v1,100000.0,0.0001,0.99,5,2
4,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
5,22.0,CartPole-v1,100000.0,0.0001,0.99,5,2
6,11.0,CartPole-v1,100000.0,0.0001,0.99,5,2
7,11.0,CartPole-v1,100000.0,0.0001,0.99,5,2
8,43.0,CartPole-v1,100000.0,0.0001,0.99,5,2
9,10.0,CartPole-v1,100000.0,0.0001,0.99,5,2
10,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
11,10.0,CartPole-v1,100000.0,0.0001,0.99,5,2
12,28.0,CartPole-v1,100000.0,0.0001,0.99,5,2
13,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
14,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
15,11.0,CartPole-v1,100000.0,0.0001,0.99,5,2
16,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
17,21.0,CartPole-v1,100000.0,0.0001,0.99,5,2
18,14.0,CartPole-v1,100000.0,0.0001,0.99,5,2
19,27.0,CartPole-v1,100000.0,0.0001,0.99,5,2
20,30.0,CartPole-v1,100000.0,0.0001,0.99,5,2
21,30.0,CartPole-v1,100000.0,0.0001,0.99,5,2
22,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
23,13.0,CartPole-v1,100000.0,0.0001,0.99,5,2
24,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
25,19.0,CartPole-v1,100000.0,0.0001,0.99,5,2
26,11.0,CartPole-v1,100000.0,0.0001,0.99,5,2
27,16.0,CartPole-v1,100000.0,0.0001,0.99,5,2
28,19.0,CartPole-v1,100000.0,0.0001,0.99,5,2
29,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
30,31.0,CartPole-v1,100000.0,0.0001,0.99,5,2
31,19.0,CartPole-v1,100000.0,0.0001,0.99,5,2
32,20.0,CartPole-v1,100000.0,0.0001,0.99,5,2
33,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
34,35.0,CartPole-v1,100000.0,0.0001,0.99,5,2
35,13.0,CartPole-v1,100000.0,0.0001,0.99,5,2
36,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
37,54.0,CartPole-v1,100000.0,0.0001,0.99,5,2
38,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
39,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
40,11.0,CartPole-v1,100000.0,0.0001,0.99,5,2
41,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
42,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
43,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
44,25.0,CartPole-v1,100000.0,0.0001,0.99,5,2
45,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
46,23.0,CartPole-v1,100000.0,0.0001,0.99,5,2
47,26.0,CartPole-v1,100000.0,0.0001,0.99,5,2
48,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
49,13.0,CartPole-v1,100000.0,0.0001,0.99,5,2
50,10.0,CartPole-v1,100000.0,0.0001,0.99,5,2
51,34.0,CartPole-v1,100000.0,0.0001,0.99,5,2
52,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
53,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
54,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
55,22.0,CartPole-v1,100000.0,0.0001,0.99,5,2
56,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
57,33.0,CartPole-v1,100000.0,0.0001,0.99,5,2
58,16.0,CartPole-v1,100000.0,0.0001,0.99,5,2
59,23.0,CartPole-v1,100000.0,0.0001,0.99,5,2
60,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
61,33.0,CartPole-v1,100000.0,0.0001,0.99,5,2
62,23.0,CartPole-v1,100000.0,0.0001,0.99,5,2
63,14.0,CartPole-v1,100000.0,0.0001,0.99,5,2
64,10.0,CartPole-v1,100000.0,0.0001,0.99,5,2
65,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
66,19.0,CartPole-v1,100000.0,0.0001,0.99,5,2
67,14.0,CartPole-v1,100000.0,0.0001,0.99,5,2
68,35.0,CartPole-v1,100000.0,0.0001,0.99,5,2
69,30.0,CartPole-v1,100000.0,0.0001,0.99,5,2
70,14.0,CartPole-v1,100000.0,0.0001,0.99,5,2
71,25.0,CartPole-v1,100000.0,0.0001,0.99,5,2
72,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
73,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
74,19.0,CartPole-v1,100000.0,0.0001,0.99,5,2
75,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
76,18.0,CartPole-v1,100000.0,0.0001,0.99,5,2
77,26.0,CartPole-v1,100000.0,0.0001,0.99,5,2
78,39.0,CartPole-v1,100000.0,0.0001,0.99,5,2
79,13.0,CartPole-v1,100000.0,0.0001,0.99,5,2
80,13.0,CartPole-v1,100000.0,0.0001,0.99,5,2
81,13.0,CartPole-v1,100000.0,0.0001,0.99,5,2
82,11.0,CartPole-v1,100000.0,0.0001,0.99,5,2
83,35.0,CartPole-v1,100000.0,0.0001,0.99,5,2
84,20.0,CartPole-v1,100000.0,0.0001,0.99,5,2
85,9.0,CartPole-v1,100000.0,0.0001,0.99,5,2
86,17.0,CartPole-v1,100000.0,0.0001,0.99,5,2
87,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
88,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
89,14.0,CartPole-v1,100000.0,0.0001,0.99,5,2
90,19.0,CartPole-v1,100000.0,0.0001,0.99,5,2
91,12.0,CartPole-v1,100000.0,0.0001,0.99,5,2
92,15.0,CartPole-v1,100000.0,0.0001,0.99,5,2
93,20.0,CartPole-v1,100000.0,0.0001,0.99,5,2
94,25.0,CartPole-v1,100000.0,0.0001,0.99,5,2
95,23.0,CartPole-v1,100000.0,0.0001,0.99,5,2
