Episode,Episode Score,Environment,Max Episodes,Learning Rate,Gamma,Seed
1,22.0,CartPole-v1,100000.0,0.0001,0.99,4
2,48.0,CartPole-v1,100000.0,0.0001,0.99,4
3,31.0,CartPole-v1,100000.0,0.0001,0.99,4
4,24.0,CartPole-v1,100000.0,0.0001,0.99,4
5,35.0,CartPole-v1,100000.0,0.0001,0.99,4
6,19.0,CartPole-v1,100000.0,0.0001,0.99,4
7,24.0,CartPole-v1,100000.0,0.0001,0.99,4
8,12.0,CartPole-v1,100000.0,0.0001,0.99,4
9,14.0,CartPole-v1,100000.0,0.0001,0.99,4
10,17.0,CartPole-v1,100000.0,0.0001,0.99,4
11,24.0,CartPole-v1,100000.0,0.0001,0.99,4
12,36.0,CartPole-v1,100000.0,0.0001,0.99,4
13,22.0,CartPole-v1,100000.0,0.0001,0.99,4
14,52.0,CartPole-v1,100000.0,0.0001,0.99,4
15,23.0,CartPole-v1,100000.0,0.0001,0.99,4
16,33.0,CartPole-v1,100000.0,0.0001,0.99,4
17,42.0,CartPole-v1,100000.0,0.0001,0.99,4
18,16.0,CartPole-v1,100000.0,0.0001,0.99,4
19,19.0,CartPole-v1,100000.0,0.0001,0.99,4
20,10.0,CartPole-v1,100000.0,0.0001,0.99,4
21,25.0,CartPole-v1,100000.0,0.0001,0.99,4
22,14.0,CartPole-v1,100000.0,0.0001,0.99,4
23,23.0,CartPole-v1,100000.0,0.0001,0.99,4
24,12.0,CartPole-v1,100000.0,0.0001,0.99,4
25,14.0,CartPole-v1,100000.0,0.0001,0.99,4
26,17.0,CartPole-v1,100000.0,0.0001,0.99,4
27,24.0,CartPole-v1,100000.0,0.0001,0.99,4
28,45.0,CartPole-v1,100000.0,0.0001,0.99,4
29,13.0,CartPole-v1,100000.0,0.0001,0.99,4
30,35.0,CartPole-v1,100000.0,0.0001,0.99,4
31,22.0,CartPole-v1,100000.0,0.0001,0.99,4
32,17.0,CartPole-v1,100000.0,0.0001,0.99,4
33,20.0,CartPole-v1,100000.0,0.0001,0.99,4
34,25.0,CartPole-v1,100000.0,0.0001,0.99,4
35,28.0,CartPole-v1,100000.0,0.0001,0.99,4
36,14.0,CartPole-v1,100000.0,0.0001,0.99,4
37,25.0,CartPole-v1,100000.0,0.0001,0.99,4
38,23.0,CartPole-v1,100000.0,0.0001,0.99,4
39,47.0,CartPole-v1,100000.0,0.0001,0.99,4
40,17.0,CartPole-v1,100000.0,0.0001,0.99,4
41,16.0,CartPole-v1,100000.0,0.0001,0.99,4
42,94.0,CartPole-v1,100000.0,0.0001,0.99,4
43,17.0,CartPole-v1,100000.0,0.0001,0.99,4
44,20.0,CartPole-v1,100000.0,0.0001,0.99,4
45,33.0,CartPole-v1,100000.0,0.0001,0.99,4
46,23.0,CartPole-v1,100000.0,0.0001,0.99,4
47,16.0,CartPole-v1,100000.0,0.0001,0.99,4
48,32.0,CartPole-v1,100000.0,0.0001,0.99,4
49,20.0,CartPole-v1,100000.0,0.0001,0.99,4
50,18.0,CartPole-v1,100000.0,0.0001,0.99,4
51,14.0,CartPole-v1,100000.0,0.0001,0.99,4
52,25.0,CartPole-v1,100000.0,0.0001,0.99,4
53,24.0,CartPole-v1,100000.0,0.0001,0.99,4
54,17.0,CartPole-v1,100000.0,0.0001,0.99,4
55,16.0,CartPole-v1,100000.0,0.0001,0.99,4
56,12.0,CartPole-v1,100000.0,0.0001,0.99,4
57,35.0,CartPole-v1,100000.0,0.0001,0.99,4
